bernoulli,binomial,poisson,normal,exponential,uniform
0,5,2,-1.0798061676931627,2.5574631014662175,0.2581581676584783
1,5,3,2.0737786828032836,1.9150541998436963,0.037747316967433386
0,5,3,-0.7863040531383287,1.4911369320584607,0.583195161883046
1,7,1,0.6906305697567595,0.4987901979778712,0.2299614154010342
1,4,3,-1.0872403387446656,0.7019471959632003,0.1481339220163831
1,3,3,-0.1520908861467986,0.624240236382258,0.6538299638276777
0,4,3,1.5457331421535163,0.2922231777598522,0.6812092578215488
1,7,2,-0.8177041519860727,0.70325417690502,0.752154892257666
1,6,3,2.2041861678862227,0.030971243555645685,0.5035768963385915
1,4,6,-0.005275597109045737,0.14134512446890418,0.8940546052038866
0,6,2,0.9757125379826657,2.1767421473548394,0.9363427533982278
1,7,4,0.4029445735036032,1.3930361038088541,0.8073709397924894
0,7,4,0.457040065596367,0.5496849779197179,0.6355934820081872
1,7,3,-1.4261137171431046,0.7280499828726442,0.30372095359118867
1,4,4,-0.47285279297804617,0.462033691280626,0.9829449216202212
1,6,3,1.1959764624837037,1.3500776445291751,0.27413616719193834
1,5,3,-0.34432120176999703,1.5333438175061476,0.20265692199043106
1,7,6,0.13883208271781333,1.440899196625477,0.44215411378658276
1,6,7,-1.5474221283691512,1.2823370388816606,0.05684057071238846
0,6,6,-0.5375769410007442,0.22878988526416674,0.9784944646717908
1,6,2,1.1230392976314654,0.41244437549400736,0.5884335564164248
1,4,1,-1.2826294319269402,0.6345866828460727,0.5569520916641753
1,5,5,0.717079036996164,0.40166183686342505,0.6557962798997199
1,8,2,0.17777813858498556,1.4062530172339154,0.49702364777720665
1,7,5,-0.23595548602317848,0.3995131426242929,0.03206351709454158
1,2,3,-0.27992454232200725,0.14876928678100304,0.6123112888403968
1,3,5,-0.49102969807798746,0.5092276546128802,0.7161738769564306
0,3,5,-0.40197097205696275,3.907753770712317,0.41674906062405315
0,6,5,0.9297402248111573,0.2560302038642495,0.7572955720711929
1,6,6,-0.4320438142447743,0.9471589377894568,0.22700129933842061
1,4,6,1.8075903221923073,0.5673484452370516,0.22127659106618403
0,5,5,0.29953250304321194,0.07367298578098028,0.16141698768757395
1,7,5,-0.5762619290282724,0.6691896790693663,0.37199475978916186
1,6,2,0.9733659524856143,1.2112133829919702,0.8470120353890835
1,5,4,0.6238959430765766,0.7199429536898081,0.8279120621490643
0,5,4,-1.6541764402276586,2.056553981580506,0.3828242079635038
0,5,2,-1.0344713570175377,0.34099426893569135,0.5891187359802366
1,4,3,-0.11542030120241245,0.0901973610008746,0.7208163164749156
1,5,3,-1.5836079344201974,2.7577491617156578,0.24120677462802298
1,6,4,2.0905299019716126,0.4751309105613025,0.16814108589474708
0,7,4,0.8222321820393413,0.8589787707553832,0.972095993212311
1,6,2,-0.013332847036461887,1.5702322288658588,0.6175573132096185
1,6,6,-0.3427065536132635,0.39202631043634584,0.9814157218336639
0,3,4,-0.5996636543589989,1.25936056849498,0.3377559871322291
1,5,4,-1.9640321579709097,0.14551010876492626,0.7030316999741315
0,1,4,-1.7328736516456296,0.34431415029741963,0.22260363654123771
1,4,6,1.9011207312676073,0.15631543003512235,0.26120017127391293
1,6,5,1.573599639232585,1.667228894310218,0.511902121269624
1,9,3,-0.5757777549240405,0.2518635957659223,0.3196181255080712
0,3,5,0.9079991561824573,1.2637353898625516,0.16762156384058446
0,5,5,0.5064207749970311,2.869952801375501,0.262880701989326
0,6,5,0.624287956648842,0.7502938019094004,0.03574839446586464
1,4,4,-1.4251777645007055,0.7765922529490361,0.7044236214774866
0,5,6,-1.80817792253016,0.6181019884871295,0.4921166570858616
1,6,2,1.182594359069889,0.3943621893540198,0.09424306640452562
1,5,9,-1.97929830303683,0.6456054733408992,0.1716939931284912
0,4,2,-0.14819354138251523,0.9233343104017012,0.10253453811264401
1,4,2,-0.3677023262177871,4.268096142678809,0.6125928082758765
1,6,2,-0.46015096167640857,2.7768306556227036,0.0942103636124938
1,5,3,0.31445082229065685,1.9816106019756252,0.7542823330352161
1,1,6,-0.6775924297784516,2.1994017670383434,0.020510919320391174
1,6,2,0.3957354624650479,0.630828339763654,0.2493757879958921
1,2,4,0.14115541469119494,1.0713210861024507,0.8906666758919072
1,6,3,2.098732354050425,2.254430587348065,0.718531318122246
0,4,9,-1.3854093918181294,0.499145379171438,0.07296833292568772
0,8,4,0.029268983904826695,3.2639380031886702,0.8211261044851798
1,4,0,0.4313450998777634,0.5374880311638045,0.4930351215402048
1,4,4,-0.2564025555322961,0.919001064993943,0.8467830271688292
1,3,4,-1.3370751078878382,1.2372011801262865,0.6007397744503934
1,4,3,1.2571027806551944,3.0076431892321103,0.6818330320328587
1,7,3,0.33693433014405205,0.2805294125581221,0.9935015603957081
0,9,1,-1.266896712926594,1.3709368073200168,0.23233554592401817
1,4,6,0.43866796255825996,0.7356697580522664,0.6239455747613883
1,5,8,1.7015660700528568,0.3127361758869717,0.46032139005739836
1,6,3,-0.03631593341592001,1.4988220096303808,0.039451952922691436
1,7,2,-0.002212669470562166,0.8034583307981371,0.014470641502865034
0,5,6,1.5680050310433193,1.0816779493612054,0.11922857781785867
0,5,2,-0.9703839817512533,0.38993788466029694,0.6490917405385481
1,5,6,1.7275520426206816,0.6563793807009906,0.5671630879133922
0,6,3,0.972911070368237,0.9606456551256061,0.5534295611637274
1,1,3,-0.9242189639800154,0.5190439926857328,0.031856762528260085
0,5,1,-0.6682689998441153,0.22111129256126394,0.46930299636000705
0,4,3,-0.5248128336822896,3.2607528631291323,0.9246228178425285
1,6,4,-1.83356421398709,0.7163493614829698,0.3975918693106466
1,3,4,0.26047174907088094,1.3239596551789738,0.6249224697884563
1,5,3,-0.8789470032478534,0.5294092234236712,0.7798186756231436
1,5,2,0.2965513214313054,0.4387092683666391,0.7839252791418876
0,6,8,-1.2909432503252167,0.5228379815558416,0.5192800823952713
1,3,3,0.9230132368944994,0.5262720475449237,0.8579519454023363
1,5,4,0.7376259301305024,0.7856575385980592,0.39137809336374696
0,5,4,-0.7058790140602151,0.7841005788937593,0.8886932147847983
0,5,7,0.3596491578821158,0.6874709526316699,0.2402271663955453
1,5,4,0.0829205593095799,0.1447781552155455,0.28021640699057104
1,6,2,1.4822994861529117,0.6853287810553819,0.0531206241990011
1,6,2,-1.0324789678948723,0.1852505225340997,0.7955818365422829
1,4,3,-0.15229797849414675,0.13483027729097902,0.4170552362327056
0,6,4,-0.6406836367077731,2.6977887900429884,0.22911661391139904
1,5,5,0.04481819710016778,0.9287429730945097,0.23179027761657967
1,3,6,0.5332736027835934,1.0773109559468204,0.9013999412292332
1,3,6,-0.651807378073709,0.5138195516543121,0.8339166004610369
1,4,6,-0.36410622138921245,2.3966858155502466,0.5535308853571833
0,6,2,0.9660407980573626,1.0159190678536811,0.6161108004157211
0,6,2,1.3573246619264427,1.4660732048774512,0.474325570550291
1,6,5,0.4935160352028785,0.4597562637437489,0.39166654287880887
1,5,4,-0.137963098743159,3.219172889465656,0.9154768812183315
1,5,3,-0.2330969210371493,1.7173644405896007,0.12561270352030207
0,3,3,0.5481263287272902,1.923795726510119,0.41844678971622795
0,4,5,0.22776700140487174,0.18897677461991313,0.34456190798787534
1,5,1,-1.648975837891303,0.31603107893455573,0.49815072025114837
0,3,3,0.5723852323079027,0.3363494837126674,0.45763187454517507
0,4,7,-0.8605697894225621,0.31595703243063505,0.5188895316510814
1,5,5,-1.4169364084756522,1.9338404169383583,0.1399189772269941
0,6,6,-1.6683448881087257,0.032404185572806415,0.5131415015132771
1,9,5,-0.21610437118331924,0.07915142637857794,0.24241881388721087
1,7,4,-1.0165243621826023,0.32008801294600087,0.18433134898819126
1,6,4,-2.3263615597391976,0.22298478223049234,0.06483421878619122
1,5,4,-0.35845550683681077,0.2637827681159553,0.7626525587561409
1,6,5,-0.49057083488586584,1.5992063798015619,0.42744192085655996
0,6,3,-0.14990111465838005,0.8281118143945304,0.6266436833117583
1,3,5,-0.6288979540423771,0.005787375892727676,0.7275933433047433
0,5,5,1.8293296635272782,0.5609314930783023,0.6793166653135535
1,7,0,0.5173372946836405,0.5240542826671984,0.4705007190896823
1,5,5,-0.4996133236214773,0.12097655764895143,0.3878985289517298
1,5,2,-0.06362683744736257,1.1274494781133089,0.3759599096406637
1,5,6,1.4146426674953478,1.2109879811721291,0.6400487969300563
0,4,4,0.9566228117354912,1.276160842970389,0.4947943549418734
1,4,3,-1.3962118143750324,1.3036861308166354,0.8491322479885106
1,4,5,-0.9742905608266295,5.282832768833213e-05,0.8747019843267121
1,2,7,-0.7818468740233404,3.077393707336985,0.17056037800651846
0,2,4,-0.43969995093580877,1.683131639155188,0.13623365154572564
0,7,2,-0.5954232028760423,2.343216445159431,0.6304009260359995
0,4,5,0.03400925486107758,0.01576694284999504,0.3012257480622794
1,5,3,0.7357213110188878,2.7159633645446357,0.01857071876509886
1,4,0,0.9026602893824857,1.6596188188499152,0.8886426693629551
1,7,3,-0.3267973428992907,1.8153504180688342,0.22690076724380825
1,4,9,-1.634693518754396,0.09792973102884549,0.9292806516858091
1,5,4,-1.0404099418717416,1.3423847691855457,0.7174344508782536
1,7,5,-0.5197747896300302,3.2167952318559996,0.7626534899114843
1,7,4,-1.2450344592513576,1.134904997836515,0.20146149579316042
1,4,2,1.140858986701614,0.8452765154727598,0.23419442561681292
0,6,3,-1.179541058580728,2.9119368208416327,0.5212677538240658
1,5,4,0.6170630447352031,0.5850771580553018,0.17209985264986216
1,5,5,-1.681880355022538,0.9145262053433529,0.3054316926830323
0,3,4,0.6572011012960537,0.6469094014210882,0.32146247794780447
1,3,5,-0.13926870666758576,2.7007700859698565,0.1596299332527641
0,6,4,1.5125307023025507,0.0791349071784204,0.20518283339516075
1,5,4,-1.13156260654633,0.6953890934202901,0.7885518420082566
1,5,5,-0.5641148006115946,1.1614001555289049,0.16719585454726837
0,6,5,-0.3704326014104395,1.5697679656928627,0.028457391843922486
0,6,3,-0.15250007015031203,0.8747137762746733,0.6293549426289384
0,3,3,-0.34598083090249077,2.3959922699933442,0.97598311939245
1,5,2,-0.3266785659089869,2.84716481178853,0.3312138146231214
1,3,1,-0.34306254338566294,0.0664809110959614,0.1186557031962523
1,6,6,-2.0711798825804664,0.5147843484224329,0.5703873253675308
1,6,3,0.993334501607768,0.02373856510262382,0.9063542110956462
0,8,3,2.861136567633684,0.39960728476707846,0.7840617798284788
1,3,3,0.29827110460098805,0.7697436389809298,0.622515868412716
0,3,5,-1.1357508478582938,2.4168174081629914,0.3150564966075994
1,4,4,-1.0345386308482871,1.8744086668722915,0.54188017327622
